Date,High,Low,Open,Close,Volume,Adj Close
2019-10-01,116.33999633789062,115.58000183105469,115.63999938964844,116.31999969482422,3965000.0,109.8477783203125
2019-10-02,116.51000213623047,116.18000030517578,116.2699966430664,116.31999969482422,2123800.0,109.8477783203125
2019-10-03,116.97000122070312,116.43000030517578,116.43000030517578,116.69000244140625,1389300.0,110.19719696044922
2019-10-04,117.16000366210938,116.76000213623047,116.79000091552734,117.05000305175781,792900.0,110.53717041015625
2019-10-07,117.08999633789062,116.7300033569336,116.91999816894531,116.7300033569336,635000.0,110.23497772216797
2019-10-08,116.94999694824219,116.5,116.91000366210938,116.62000274658203,839100.0,110.13108825683594
2019-10-09,116.54000091552734,116.19000244140625,116.5,116.37999725341797,1180600.0,109.90442657470703
2019-10-10,116.2699966430664,115.83999633789062,116.2699966430664,116.01000213623047,776900.0,109.55502319335938
2019-10-11,115.94999694824219,115.52999877929688,115.69000244140625,115.6500015258789,2313100.0,109.21504974365234
2019-10-14,115.95999908447266,115.69999694824219,115.95999908447266,115.83999633789062,772600.0,109.39450073242188
2019-10-15,115.87999725341797,115.41000366210938,115.80999755859375,115.44999694824219,1165000.0,109.02620697021484
2019-10-16,115.80000305175781,115.37999725341797,115.45999908447266,115.62999725341797,981200.0,109.1961669921875
2019-10-17,115.91000366210938,115.48999786376953,115.54000091552734,115.79000091552734,1122200.0,109.3472671508789
2019-10-18,116.05999755859375,115.83000183105469,115.9000015258789,115.97000122070312,525000.0,109.51725769042969
2019-10-21,115.87999725341797,115.58999633789062,115.68000030517578,115.5999984741211,1151000.0,109.1678237915039
2019-10-22,115.94999694824219,115.69000244140625,115.86000061035156,115.94999694824219,1075700.0,109.49835968017578
2019-10-23,116.20999908447266,115.9800033569336,116.08999633789062,116.02999877929688,946600.0,109.57392883300781
2019-10-24,116.30999755859375,116.0199966430664,116.0999984741211,116.0999984741211,928100.0,109.64000701904297
2019-10-25,116.19999694824219,115.94999694824219,116.12999725341797,116.12000274658203,807700.0,109.65890502929688
2019-10-28,115.79000091552734,115.54000091552734,115.73999786376953,115.55999755859375,1007800.0,109.13005828857422
2019-10-29,115.61000061035156,115.2699966430664,115.55999755859375,115.2699966430664,776500.0,108.85619354248047
2019-10-30,115.70999908447266,115.4000015258789,115.44999694824219,115.69999694824219,738500.0,109.26227569580078
